Energy,Coeff
0.73890867,2597.4716654789477
0.74260322,2566.7533443620873
0.74631623,2510.48685715717
0.75004781,2479.823511458116
0.75379805,2438.9691558508425
0.75756704,2408.3509364913525
0.76135488,2377.752016357445
0.76516165,2331.889769030273
0.76898746,2265.7206990313716
0.7728324,2245.379116841772
0.77669656,2219.9641195672893
0.78058004,2174.2506276549793
0.78448294,2148.8728314864734
0.78840536,2128.580142222362
0.79234738,2093.088334667622
0.79630912,2139.482093400786
0.80029067,2127.1733463277615
0.80429212,2094.369080288482
0.80831358,2061.5925000978664
0.81235515,2016.5698223853958
0.81641693,1983.8588091664928
0.82049901,1967.513628728186
0.8246015,1930.7621057359738
0.82872451,1906.2803977505453
0.83286813,1877.7378969081115
0.83703248,1820.7157498968554
0.84121764,1796.3032934734176
0.84542373,1775.9712956538315
0.84965084,1747.5243695624897
0.8538991,1719.0982651891788
0.85816859,1710.9803412156102
0.86245944,1678.5256035924558
0.86677173,1642.04641358752
0.87110559,1605.6014567047625
0.87546112,1585.3690268915213
0.87983843,1569.1906687537225
0.88423762,1548.9771940101264
0.88865881,1520.6959925484111
0.8931021,1500.50773605172
0.89756761,1476.2956728309896
0.90205545,1496.9194112278478
0.90656573,1479.9760797115262
0.91109856,1456.2703079687415
0.91565405,1432.581887657649
0.92023232,1422.4350128950746
0.92483348,1398.7713363270466
0.92945765,1368.3720113229333
0.93410494,1334.6284395139437
0.93877546,1321.1408557429345
0.94346934,1307.658890628102
0.94818668,1290.814328341772
0.95292762,1260.5161921390802
0.95769226,1250.4231133764333
0.96248072,1223.5236152749947
0.96729312,1216.8022327399071
0.97212959,1196.6464566326613
0.97699023,1186.5732739637622
0.98187519,1173.1472390107317
0.98678456,1169.7916003753319
0.99171848,1153.018624208175
0.99667708,1129.517003912653
1.0016605,1117.9622371850917
1.0066688,1103.5255437444434
1.0117021,1077.5584138248885
1.0167606,1068.9081027043953
1.0218444,1042.973342348492
1.0269536,1040.0931984617637
1.0320884,1022.8186120269587
1.0372489,1014.1853511594845
1.0424351,1002.6785146074274
1.0476473,994.0515184812631
1.0528855,985.4272044618187
1.0581499,976.8055708818923
1.0634407,971.0593034724058
1.0687579,953.8276397108757
1.0741017,936.6066733098404
1.0794722,912.6016745549304
1.0848695,894.9662855235889
1.0902939,887.412182264549
1.0957454,879.8604292580488
1.1012241,874.8272322275533
1.1067302,864.7639681561312
1.1122639,852.1907523388095
1.1178252,847.163289066364
1.1234143,834.5991847470162
1.1290314,822.0415805595297
1.1346765,806.9810262443362
1.1403499,799.4542519034122
1.1460517,794.4376986991155
1.1517819,768.4270785934013
1.1575408,752.2722739394356
1.1633285,746.2176854974884
1.1691452,726.0493475044404
1.1749909,726.0493475044404
1.1808659,711.9439643782573
1.1867702,707.9157361563491
1.192704,703.888343406439
1.1986676,691.811174524905
1.2046609,685.7754057126721
1.2106842,681.7526018710475
1.2167376,671.6992368657056
1.2228213,663.6602907463032
1.2289354,649.6001382293967
1.2350801,643.5774736970388
1.2412555,631.5377456638768
1.2474618,631.5377456638768
1.2536991,625.5206798488313
1.2599676,605.4772490084604
1.2662674,595.463286600939
1.2725988,585.4544857638764
1.2789618,581.45240947723
1.2853566,569.4511272200082
1.2917833,571.4795047605601
1.2982423,568.127168225873
1.3047335,556.3994564980109
1.3112571,549.7017211395321
1.3178134,537.9873508295575
1.3244025,532.9695012689415
1.3310245,524.609874903829
1.3376796,526.2814547198973
1.344368,516.2545649670396
1.3510899,502.8950361214747
1.3578453,492.8826226463854
1.3646345,487.87873813656364
1.3714577,479.5423676492376
1.378315,474.5426060166735
1.3852066,462.8824996121673
1.3921326,452.89480560407327
1.3990933,449.566943711612
1.4060887,441.2502819696897
1.4131192,448.232972352747
1.4201848,441.07201762191534
1.4272857,429.62217451163576
1.4344221,422.4708194111875
1.4415942,416.75238894055286
1.4488022,413.894057573394
1.4560462,403.8945339547032
1.4633265,399.6112297125041
1.4706431,389.6219941996661
1.4779963,386.7692478074517
1.4853863,376.7892535062487
1.4928132,373.9391450178353
1.5002773,368.2406844158835
1.5077787,358.27400838569355
1.5153176,363.4077559232688
1.5228942,365.9090536024227
1.5305086,354.65727152769136
1.5381612,350.90899447222114
1.545852,342.1675140228829
1.5535812,338.4230918315202
1.5613491,330.93771147726727
1.5691559,3978.397632800968
1.5770017,3946.4356447344117
1.5848867,3902.834146447661
1.5928111,3861.0568373921797
1.6007752,3822.748315251019
1.608779,3779.5881406831886
1.6168229,3740.128855895882
1.624907,3697.407884781929
