Energy,Optimal_Thickness,AtCoefficient
1.0016605,9.58545847132185e-05,3657.2489832029783
1.0066688,0.00010969827131734533,3614.999880910372
1.0117021,0.00010562280914398696,3585.7296140850917
1.0167606,9.940484227927515e-05,3553.7924536735754
1.0218444,0.00011376127069180455,3512.8133789831536
1.0269536,0.00010953486174360536,3484.1871077963156
1.0320884,0.00011329324661454763,3447.958002630567
1.0372489,0.00010808153801960243,3417.262928712427
1.0424351,0.00010162625421172934,3389.469021066457
1.0476473,0.00011629964541131552,3350.0239707068868
1.0528855,0.00011197887424597732,3320.2925304955284
1.0581499,0.00010538672339107297,3293.5562991644983
1.0634407,0.0001206070777846649,3255.527836498175
1.0687579,0.00011612633640368097,3226.944489330654
1.0741017,0.0001092900316531945,3199.628758259627
1.0794722,0.00012507411701216314,3161.514527645656
1.0848695,0.00012042741814783316,3136.1669475491613
1.0902939,0.0001133379106663078,3106.3375863775623
1.0957454,0.00012970660623080687,3069.662410235297
1.1012241,0.00012488780315414674,3044.8639340655477
1.1067302,0.00011753571483049186,3015.8093874505194
1.1122639,0.00012061238945016739,2986.177252022085
1.1178252,0.00011419919319140154,2959.3619319926497
1.1234143,0.0001307209477970519,2927.2134534091365
1.1290314,0.00012586488815700893,2898.5476127188176
1.1346765,0.00011845531877986457,2875.277670077608
1.1403499,0.00013556309169063848,2841.111508162885
1.1460517,0.00013052671105348996,2814.9153982928783
1.1517819,0.00012284266278183087,2790.301232373525
1.1575408,0.00014058407108552822,2758.8474104082334
1.1633285,0.00013536115319443272,2734.439508665915
1.1691452,0.0001273925035045275,2709.859080819236
1.1749909,0.00014579101724812766,2678.4032254075696
1.1808659,0.0001403746531716939,2653.2657469020046
1.1867702,0.00013211086101220753,2630.8468586273752
1.192704,0.000151190818035939,2600.1286108917643
1.1986676,0.00014557384292352332,2576.3828094603828
1.2046609,0.00013700397682165434,2553.0586789182107
1.2106842,0.00015679061638943317,2522.8366281611343
1.2167376,0.00015096560001899182,2501.9076120928958
1.2228213,0.00014207832362256713,2477.537902041056
1.2289354,0.00016259781980897006,2447.338746195442
1.2350800999999998,0.0001565570567582474,2427.0692078790294
1.2412555,0.0001473406138398192,2403.45306025461
1.2474618,0.00015119747664702767,2379.3682702428036
1.2536991,0.00014315801158056217,2358.4309323015623
1.2599676,0.00016386937977037696,2331.903195203826
1.2662674,0.00015778191257592817,2308.2281288542013
1.2725988,0.00014849341246435225,2288.868628732179
1.2789618,0.0001699394024405984,2260.8184295668984
1.2853566,0.0001636258881553564,2240.093249168425
1.2917833,0.00015399330634178714,2220.5815247392215
1.2982423,0.00017623361001135299,2193.132411255047
1.3047335,0.0001696862560498884,2172.6366041867896
1.3112571,0.000159696903124453,2153.673854765987
1.3178134,0.00018276094210725868,2127.813949691766
1.3244025,0.00017597108756004607,2108.215635071142
1.3310245,0.00016561174945435282,2087.8430804482064
1.3376796,0.00018953003322000068,2063.199246766408
1.344368,0.00018248869636183906,2043.230049704238
1.3510899,0.00017174566958231543,2025.7776915085199
1.3578453,0.00019654983760858982,2002.1095691605326
1.3646345,0.00018924770404956398,1983.793445191343
1.3714577,0.00017810677755329148,1965.360846998599
1.378315,0.00020382964117945544,1941.171848943241
1.3852066,0.00019625705154371797,1924.6912427528264
1.3921326,0.00018470348793984422,1905.7258055217496
1.3990933,0.0002113790737699895,1881.969804636552
